Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,tenure_role_ratio,income_per_job_level,promotion_lag,manager_stability,experience_company_ratio,overtime_satisfaction_stress,loyalty_score,distance_overtime_interaction,Attrition_encoded
24,1353,3,2,1,0,33,3,2,3,4999,17519,0,0,21,4,1,1,4,2,2,3,2,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,1666.333333,0.0,0.5,1.0,0,3.6,0,0
28,120,4,3,2,1,43,3,2,3,4221,8863,1,0,15,3,2,0,5,3,4,5,4,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.666667,1407.0,0.0,0.666667,0.833333,0,10.0,0,0
58,682,10,4,4,1,37,3,4,3,13872,24409,0,0,13,3,3,0,38,1,2,37,10,1,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.263158,2774.4,0.026316,0.210526,1.0,0,5.692308,0,0
44,489,23,3,2,1,67,3,2,2,2042,25043,4,0,12,3,3,1,17,3,4,3,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,680.666667,0.25,0.5,4.25,0,1.333333,0,0
37,807,6,4,3,1,63,3,1,1,2073,23648,4,1,22,4,4,0,7,3,3,3,2,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,1036.5,0.0,0.5,1.75,4,1.125,6,1
32,827,1,1,4,1,71,3,1,1,2956,15178,1,0,13,3,4,0,1,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1478.0,0.0,0.0,0.5,0,1.5,0,0
20,871,6,3,4,0,66,2,1,4,2926,19783,1,1,18,3,2,0,1,5,3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1463.0,0.5,0.0,0.5,1,6.0,6,1
34,665,6,4,1,0,41,3,2,3,4809,12482,1,0,14,3,3,0,16,3,3,16,13,2,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.764706,1603.0,0.117647,0.588235,0.941176,0,8.470588,0,0
37,1040,2,2,3,1,100,2,2,4,5163,15850,5,0,14,3,4,1,17,2,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1721.0,0.0,0.0,8.5,0,0.888889,0,0
59,1420,2,4,3,0,32,2,5,4,18844,21922,9,0,21,4,4,1,30,3,3,3,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5,3140.666667,0.5,0.5,7.5,0,1.16129,0,0
50,1115,1,3,1,0,73,3,5,2,18172,9755,3,1,19,3,1,0,28,1,2,8,3,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.333333,3028.666667,0.0,0.777778,3.111111,3,1.103448,1,0
25,240,5,3,3,1,46,2,2,3,5744,26959,1,1,11,3,4,0,6,1,3,6,4,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.571429,1914.666667,0.0,0.428571,0.857143,2,7.714286,5,1
25,1280,7,1,4,1,64,2,1,4,2889,26897,1,0,11,3,3,2,2,2,3,2,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.666667,1444.5,0.666667,0.333333,0.666667,0,8.0,0,0
22,534,15,3,2,0,59,3,1,4,2871,23785,1,0,15,3,3,0,1,5,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1435.5,0.0,0.0,1.0,0,0.0,0,0
51,1456,1,4,1,0,30,2,3,1,7484,25796,3,0,20,4,3,0,23,1,2,13,12,12,8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.857143,1871.0,0.857143,0.571429,1.642857,0,1.083333,0,0
34,658,7,3,1,1,66,1,2,3,6074,22887,1,1,24,4,4,0,9,3,3,9,7,0,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7,2024.666667,0.0,0.6,0.9,2,8.1,7,1
54,142,26,3,4,0,30,4,4,4,17328,13871,2,1,12,3,3,0,23,3,3,5,3,4,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,3465.6,0.666667,0.666667,3.833333,1,2.5,26,0
24,1127,18,1,2,1,52,3,1,3,2774,13257,0,0,12,3,3,1,6,2,3,5,3,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,1387.0,0.166667,0.333333,1.0,0,6.428571,0,0
34,1031,6,4,3,0,45,2,2,2,4505,15000,6,0,15,3,3,1,12,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1501.666667,0.0,0.0,6.0,0,0.461538,0,0
37,1189,3,3,3,1,87,3,3,4,7428,14506,2,0,12,3,1,0,12,3,3,5,3,1,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,1857.0,0.166667,0.5,2.0,0,4.615385,0,0
34,1354,5,3,3,0,45,2,3,1,11631,5615,2,0,12,3,4,0,14,6,3,11,10,5,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.833333,2907.75,0.416667,0.666667,1.166667,0,2.2,0,0
36,1467,11,2,2,0,92,3,3,4,9738,22952,0,0,14,3,3,1,10,6,3,9,7,2,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.7,2434.5,0.2,0.8,1.0,0,9.818182,0,0
36,922,3,2,1,0,39,3,1,4,2835,2561,5,0,22,4,1,1,7,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1417.5,0.0,0.0,3.5,0,1.5,0,0
43,394,26,2,3,1,92,3,4,4,16959,19494,1,1,12,3,4,2,25,3,4,25,12,4,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.461538,3391.8,0.153846,0.461538,0.961538,1,15.384615,26,0
30,1312,23,3,1,1,96,1,1,3,2613,22310,1,0,25,4,3,3,10,2,2,10,7,0,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.636364,1306.5,0.0,0.818182,0.909091,0,5.454545,0,0
33,750,22,2,3,1,95,3,2,2,6146,15480,0,0,13,3,1,1,8,2,4,7,7,0,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.875,2048.666667,0.0,0.875,1.0,0,6.222222,0,0
56,441,14,4,2,0,72,3,1,2,4963,4510,9,1,18,3,1,3,7,2,3,5,4,4,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.666667,2481.5,0.666667,0.5,1.166667,3,3.75,14,1
51,684,6,3,1,1,51,3,5,3,19537,6462,7,0,13,3,3,0,23,5,3,20,18,15,15,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.857143,3256.166667,0.714286,0.714286,1.095238,0,7.5,0,0
31,249,6,4,2,1,76,1,2,3,6172,20739,4,1,18,3,2,0,12,3,2,7,7,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.875,2057.333333,0.875,0.875,1.5,2,3.230769,6,1
26,841,6,3,3,0,46,2,1,2,2368,23300,1,0,19,3,3,0,5,3,2,5,4,4,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.666667,1184.0,0.666667,0.5,0.833333,0,3.333333,0,0
58,147,23,4,4,0,94,3,3,4,10312,3465,1,0,12,3,4,1,40,3,2,40,10,15,6,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.243902,2578.0,0.365854,0.146341,0.97561,0,7.804878,0,1
19,528,22,1,4,1,50,3,1,3,1675,26820,1,1,19,3,4,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,837.5,0.0,0.0,0.0,2,0.0,22,1
22,594,2,1,3,1,100,3,1,4,2523,19299,0,0,14,3,3,1,3,2,3,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.333333,1261.5,0.666667,0.333333,1.0,0,6.0,0,0
49,470,20,4,3,0,96,3,2,1,6567,5549,1,0,14,3,3,0,16,2,2,15,11,5,11,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6875,2189.0,0.3125,0.6875,1.0,0,1.764706,0,0
43,957,28,3,2,0,72,4,1,3,4739,16090,4,0,12,3,4,0,18,2,3,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,2369.5,0.25,0.5,4.5,0,1.421053,0,0
50,809,12,3,3,0,77,3,3,4,9208,6645,4,0,11,3,4,0,16,3,3,2,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.666667,2302.0,0.666667,0.333333,5.333333,0,1.411765,0,0
31,542,20,3,2,0,71,1,2,3,4559,24788,3,1,11,3,3,1,4,2,3,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.666667,1519.666667,0.666667,0.666667,1.333333,2,3.6,20,1
41,802,9,1,3,1,96,3,3,3,8189,21196,3,1,13,3,3,1,12,2,3,9,7,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7,2047.25,0.0,0.7,1.2,2,6.230769,9,0
26,1355,25,1,3,0,61,3,1,3,2942,8916,1,0,23,4,4,1,8,3,3,8,7,5,7,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.777778,1471.0,0.555556,0.777778,0.888889,0,8.0,0,0
36,216,6,2,2,1,84,3,2,2,4941,2819,6,0,20,4,4,2,7,0,3,3,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5,1647.0,0.0,0.25,1.75,0,2.25,0,0
51,1150,8,4,1,1,53,1,3,4,10650,25150,2,0,15,3,4,0,18,2,3,4,2,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4,2662.5,0.0,0.6,3.6,0,2.526316,0,1
39,1329,4,4,4,0,47,2,2,3,5902,14590,4,0,14,3,3,1,17,1,4,15,11,5,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6875,1967.333333,0.3125,0.5625,1.0625,0,10.0,0,0
25,959,28,3,1,1,41,2,2,3,8639,24835,2,0,18,3,4,0,6,3,3,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.666667,2879.666667,0.666667,0.666667,2.0,0,2.571429,0,0
30,1240,9,3,3,1,48,3,2,4,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.75,2115.666667,0.333333,0.583333,1.0,1,3.384615,9,0
32,1033,9,3,1,0,41,3,1,1,4200,10224,7,0,22,4,1,0,10,2,4,5,4,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.666667,2100.0,0.0,0.666667,1.666667,0,1.818182,0,1
45,1316,29,3,3,1,83,3,1,4,3452,9752,5,0,13,3,2,0,9,2,2,6,5,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.714286,1726.0,0.0,0.428571,1.285714,0,4.8,0,0
38,364,3,5,4,0,32,3,2,3,4317,2302,3,1,20,4,2,0,19,2,3,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.5,1439.0,0.5,0.5,4.75,2,1.35,3,0
30,438,18,3,1,0,75,3,1,3,2632,23910,1,0,14,3,3,0,5,4,2,5,4,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666667,1316.0,0.0,0.666667,0.833333,0,5.0,0,0
32,689,9,2,4,1,35,1,2,4,4668,22812,0,0,17,3,4,3,9,2,4,8,7,0,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.777778,1556.0,0.0,0.777778,1.0,0,12.8,0,0
30,201,5,3,4,0,84,3,1,1,3204,10415,5,0,14,3,4,1,8,3,3,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.5,1602.0,0.5,0.5,2.0,0,1.0,0,0
30,1427,2,1,2,1,35,2,1,4,2720,11162,0,0,13,3,4,0,6,3,3,5,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1360.0,0.166667,0.333333,1.0,0,8.571429,0,0
41,857,10,3,4,1,91,2,4,1,17181,12888,4,0,13,3,2,1,21,2,2,7,6,7,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.75,3436.2,0.875,0.875,2.625,0,0.636364,0,0
41,933,9,4,3,1,94,3,1,1,2238,6961,2,0,21,4,4,1,7,2,3,5,0,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1119.0,0.166667,0.666667,1.166667,0,1.875,0,0
19,1181,3,1,2,0,79,3,1,2,1483,16102,1,0,14,3,4,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,741.5,0.0,0.0,0.5,0,3.0,0,0
40,1395,26,3,2,0,54,3,2,2,5605,8504,1,0,11,3,1,1,20,2,3,20,7,2,13,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.333333,1868.333333,0.095238,0.619048,0.952381,0,5.714286,0,0
35,662,1,5,3,1,94,3,3,2,7295,11439,1,0,13,3,1,2,10,3,3,10,8,0,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.727273,1823.75,0.0,0.545455,0.909091,0,5.454545,0,0
53,1436,6,2,2,1,34,3,2,3,2306,16047,2,1,20,4,4,1,13,3,1,7,7,4,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.875,768.666667,0.5,0.625,1.625,2,1.5,6,0
45,194,9,3,2,1,60,3,2,2,2348,10901,8,0,18,3,3,1,20,2,1,17,9,0,15,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,782.666667,0.0,0.833333,1.111111,0,1.619048,0,0
32,967,8,3,2,0,43,3,3,4,8998,15589,1,0,14,3,4,0,9,2,3,9,8,3,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8,2249.5,0.3,0.7,0.9,0,10.8,0,0
29,1496,1,1,4,1,41,3,2,3,4319,26283,1,0,13,3,1,1,10,1,3,10,7,0,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.636364,1439.666667,0.0,0.818182,0.909091,0,8.181818,0,0
51,1169,7,4,2,1,34,2,2,3,6132,13983,2,0,17,3,3,0,10,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,2044.0,0.0,0.0,5.0,0,0.818182,0,0
58,1145,9,3,2,0,75,2,1,2,3346,11873,4,1,20,4,2,1,9,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1673.0,0.0,0.0,4.5,3,0.4,9,0
40,630,4,4,3,1,67,2,3,4,10855,8552,7,0,11,3,1,1,15,2,2,12,11,2,11,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.846154,2713.75,0.153846,0.846154,1.153846,0,6.0,0,0
34,303,2,4,3,0,75,3,1,3,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6,1115.5,0.2,0.4,1.2,0,5.142857,0,0
22,1256,19,1,3,1,80,3,1,4,2323,11992,1,0,24,4,1,2,2,6,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.666667,1161.5,0.666667,0.666667,0.666667,0,8.0,0,0
27,691,9,3,4,1,57,3,1,2,2024,5970,6,0,18,3,4,1,6,1,1,2,2,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.666667,1012.0,0.666667,0.666667,2.0,0,0.571429,0,0
28,440,21,3,3,1,42,3,1,4,2713,6672,1,0,11,3,3,1,5,2,1,5,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.333333,1356.5,0.0,0.333333,0.833333,0,3.333333,0,0
57,334,24,2,3,1,83,4,3,4,9439,23402,3,1,16,3,2,1,12,2,1,5,3,1,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,2359.75,0.166667,0.666667,2.0,1,1.538462,24,0
27,1450,3,3,3,1,79,2,1,3,2566,25326,1,1,15,3,4,1,1,2,2,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5,1283.0,0.0,0.5,0.5,2,3.0,3,0
50,1452,11,3,3,0,53,3,5,2,19926,17053,3,0,15,3,2,0,21,5,3,5,4,4,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.666667,3321.0,0.666667,0.666667,3.5,0,1.363636,0,0
41,465,14,3,1,1,56,3,1,3,2451,4609,4,0,12,3,1,1,13,2,3,9,8,1,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8,1225.5,0.1,0.8,1.3,0,5.785714,0,0
30,1339,5,3,2,0,41,3,3,4,9419,8053,2,0,12,3,3,1,12,2,3,10,9,7,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.818182,2354.75,0.636364,0.363636,1.090909,0,9.230769,0,0
38,702,1,4,1,0,59,2,2,4,8686,12930,4,0,22,4,3,0,12,2,4,8,3,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.333333,2895.333333,0.0,0.777778,1.333333,0,9.846154,0,0
32,120,6,5,3,1,43,3,1,3,3038,12430,3,0,20,4,1,0,8,2,3,5,4,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666667,1519.0,0.166667,0.666667,1.333333,0,5.0,0,0
27,1157,17,3,3,1,51,3,1,2,3058,13364,0,1,16,3,4,1,6,3,2,5,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.333333,1529.0,0.166667,0.166667,1.0,3,2.857143,17,0
19,602,1,1,3,0,100,1,1,1,2325,20989,0,0,21,4,1,0,1,5,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1162.5,0.0,0.0,1.0,0,0.0,0,1
36,1480,3,2,4,1,30,3,1,2,2088,15062,4,0,12,3,3,0,13,3,2,8,7,7,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.777778,1044.0,0.777778,0.222222,1.444444,0,2.285714,0,0
30,111,9,3,3,1,66,3,2,1,3072,11012,1,0,11,3,3,2,12,4,3,12,9,6,10,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.692308,1024.0,0.461538,0.769231,0.923077,0,2.769231,0,0
45,1268,4,2,3,0,30,3,2,1,5006,6319,4,1,11,3,1,1,9,3,4,5,4,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.666667,1668.666667,0.0,0.5,1.5,4,2.0,4,0
56,713,8,3,3,0,67,3,1,1,4257,13939,4,1,18,3,3,1,19,3,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.666667,2128.5,0.666667,0.666667,6.333333,4,0.3,8,0
33,134,2,3,3,1,90,3,1,4,2500,10515,0,0,14,3,1,0,4,2,4,3,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.25,1250.0,0.0,0.5,1.0,0,9.6,0,0
19,303,2,3,2,1,47,2,1,4,1102,9241,1,0,22,4,3,0,1,3,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,551.0,0.5,0.0,0.5,0,4.0,0,1
46,526,1,2,2,0,92,3,3,1,10453,2137,1,0,25,4,3,3,24,2,3,24,13,15,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.52,2613.25,0.6,0.28,0.96,0,2.88,0,0
38,1380,9,2,3,0,75,3,1,4,2288,6319,1,0,12,3,3,0,2,3,3,2,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.666667,1144.0,0.666667,0.333333,0.666667,0,8.0,0,0
31,140,12,1,3,0,95,3,1,4,3929,6984,8,1,23,4,3,1,7,0,3,4,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.4,1964.5,0.0,0.4,1.4,1,6.0,12,0
34,629,27,2,4,0,95,3,1,2,2311,5711,2,0,15,3,4,0,9,3,3,3,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,1155.5,0.25,0.5,2.25,0,1.8,0,0
41,1356,20,2,2,0,70,3,1,2,3140,21728,1,1,22,4,4,0,4,5,2,4,3,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6,1570.0,0.0,0.4,0.8,3,3.2,20,1
50,328,1,3,3,1,86,2,1,3,3690,3425,2,0,15,3,4,1,5,2,2,3,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,1845.0,0.0,0.5,1.25,0,3.0,0,0
53,1084,13,2,4,0,57,4,2,1,4450,26250,1,0,11,3,3,2,5,3,3,4,2,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.4,1483.333333,0.2,0.6,1.0,0,2.0,0,0
33,931,14,3,4,0,72,3,1,2,2756,4673,1,0,13,3,4,1,8,5,3,8,7,1,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.777778,1378.0,0.111111,0.666667,0.888889,0,5.333333,0,0
40,989,4,1,4,0,46,3,5,3,19033,6499,1,0,14,3,2,1,21,2,3,20,8,9,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.380952,3172.166667,0.428571,0.428571,1.0,0,8.181818,0,0
55,692,14,4,3,1,61,4,5,2,18722,13339,8,0,11,3,4,0,36,3,3,24,15,2,15,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6,3120.333333,0.08,0.6,1.44,0,3.891892,0,0
34,1069,2,1,4,1,45,2,2,3,9547,14074,1,0,17,3,3,0,10,2,2,10,9,1,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.818182,3182.333333,0.090909,0.818182,0.909091,0,5.454545,0,0
51,313,3,3,4,0,98,3,4,2,13734,7192,3,0,18,3,3,0,21,6,3,7,7,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.875,2746.8,0.125,0.0,2.625,0,1.909091,0,0
52,699,1,4,3,1,65,2,5,3,19999,5678,0,0,14,3,1,1,34,5,3,33,18,11,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.529412,3333.166667,0.323529,0.264706,1.0,0,8.485714,0,0
27,894,9,3,4,0,99,3,1,2,2279,11781,1,0,16,3,4,0,7,2,2,7,7,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.875,1139.5,0.0,0.375,0.875,0,3.5,0,0
35,556,23,2,2,1,50,2,2,3,5916,15497,3,1,13,3,1,0,8,1,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1972.0,0.0,0.5,4.0,2,1.0,23,1
43,1344,7,3,4,1,37,4,1,4,2089,5228,4,0,14,3,4,3,7,3,4,5,4,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.666667,1044.5,0.333333,0.333333,1.166667,0,10.0,0,0
45,1195,2,2,1,1,65,2,4,4,16792,20462,9,0,23,4,4,1,22,1,3,20,8,11,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.380952,3358.4,0.52381,0.380952,1.047619,0,10.434783,0,0
37,290,21,3,2,1,65,4,1,1,3564,22977,1,1,12,3,1,1,8,3,2,8,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.777778,1782.0,0.111111,0.777778,0.888889,4,1.777778,21,0
